activity_uuid,user_id,external_activity_id,abandoned,historical_completion_rate,historical_abandonment_rate,historical_avg_pause_count,historical_avg_duration,difficulty_level,activity_abandonment_rate,avg_pauses_activity,hour_of_day,day_of_week,days_since_last_activity,avg_days_between_sessions,current_pause_count,cluster_completion_rate,cluster_abandonment_rate,avg_frustration,avg_visual_fatigue,distraction_events_per_hour
act_1048_3467,1048,106,0,0.7541,0.2459,4.3279,6545.5738,2,0.3516,4.8132,9,7,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3465,1048,102,0,0.7541,0.2459,4.3279,6545.5738,3,0.3245,4.6546,8,7,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3464,1048,104,0,0.7541,0.2459,4.3279,6545.5738,2,0.3437,4.8056,8,7,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3491,1048,103,1,0.7541,0.2459,4.3279,6545.5738,1,0.3628,4.7655,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3485,1048,101,1,0.7541,0.2459,4.3279,6545.5738,1,0.3567,4.7353,9,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3489,1048,106,0,0.7541,0.2459,4.3279,6545.5738,2,0.3516,4.8132,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3492,1048,104,1,0.7541,0.2459,4.3279,6545.5738,2,0.3437,4.8056,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3484,1048,106,0,0.7541,0.2459,4.3279,6545.5738,2,0.3516,4.8132,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3486,1048,108,0,0.7541,0.2459,4.3279,6545.5738,4,0.3287,4.6322,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3490,1048,105,0,0.7541,0.2459,4.3279,6545.5738,2,0.3338,4.6718,9,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3482,1048,103,1,0.7541,0.2459,4.3279,6545.5738,1,0.3628,4.7655,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3488,1048,108,0,0.7541,0.2459,4.3279,6545.5738,4,0.3287,4.6322,9,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3481,1048,104,0,0.7541,0.2459,4.3279,6545.5738,2,0.3437,4.8056,8,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3483,1048,105,0,0.7541,0.2459,4.3279,6545.5738,2,0.3338,4.6718,8,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3487,1048,102,0,0.7541,0.2459,4.3279,6545.5738,3,0.3245,4.6546,8,2,0,3,4,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3513,1048,108,0,0.7541,0.2459,4.3279,6545.5738,4,0.3287,4.6322,9,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3511,1048,105,0,0.7541,0.2459,4.3279,6545.5738,2,0.3338,4.6718,9,2,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3514,1048,104,0,0.7541,0.2459,4.3279,6545.5738,2,0.3437,4.8056,9,2,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3515,1048,103,1,0.7541,0.2459,4.3279,6545.5738,1,0.3628,4.7655,9,2,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3510,1048,107,0,0.7541,0.2459,4.3279,6545.5738,3,0.3758,4.7893,9,2,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3512,1048,106,0,0.7541,0.2459,4.3279,6545.5738,2,0.3516,4.8132,9,2,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3516,1048,102,0,0.7541,0.2459,4.3279,6545.5738,3,0.3245,4.6546,8,2,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3498,1048,101,0,0.7541,0.2459,4.3279,6545.5738,1,0.3567,4.7353,9,1,0,3,3,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3497,1048,106,0,0.7541,0.2459,4.3279,6545.5738,2,0.3516,4.8132,9,1,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3502,1048,103,0,0.7541,0.2459,4.3279,6545.5738,1,0.3628,4.7655,9,1,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3503,1048,108,1,0.7541,0.2459,4.3279,6545.5738,4,0.3287,4.6322,9,1,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3499,1048,107,1,0.7541,0.2459,4.3279,6545.5738,3,0.3758,4.7893,9,1,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3500,1048,104,0,0.7541,0.2459,4.3279,6545.5738,2,0.3437,4.8056,9,1,0,3,6,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1048_3501,1048,105,1,0.7541,0.2459,4.3279,6545.5738,2,0.3338,4.6718,8,1,0,3,5,0.7224356489865039,0.2775643510134961,0.3073798533999472,0.3703,0.0342
act_1049_3546,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,9,1,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3544,1049,107,0,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,1,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3547,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3545,1049,101,1,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,1,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3542,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,1,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3543,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3564,1049,106,1,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,3,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3565,1049,107,0,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,3,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3563,1049,104,1,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,3,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3562,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,3,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3561,1049,106,1,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,2,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3559,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,2,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3556,1049,108,1,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,2,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3555,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,2,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3557,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,9,2,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3558,1049,107,0,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,2,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3560,1049,105,1,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,9,2,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3533,1049,106,1,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,1,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3531,1049,105,1,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3534,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3536,1049,107,0,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3532,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3535,1049,104,1,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,1,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3587,1049,107,1,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,7,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3583,1049,106,0,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,7,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3582,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,7,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3584,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,7,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3586,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,8,7,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3585,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,8,7,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3570,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,3,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3568,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3566,1049,106,1,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,3,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3567,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3571,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,3,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3572,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,8,3,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3569,1049,107,0,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,8,3,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3550,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3553,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,9,1,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3549,1049,102,1,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,1,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3552,1049,106,0,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,1,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3554,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,1,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3548,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,8,1,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3551,1049,101,1,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,8,1,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3578,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,9,6,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3579,1049,107,1,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,6,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3580,1049,101,1,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,8,6,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3581,1049,103,0,0.7143,0.2857,4.5873,5194.4127,1,0.3628,4.7655,8,6,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3574,1049,101,0,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,3,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3575,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3576,1049,107,1,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3573,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,8,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3577,1049,106,0,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,8,3,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3530,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,9,2,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3527,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,9,2,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3529,1049,106,0,0.7143,0.2857,4.5873,5194.4127,2,0.3516,4.8132,9,2,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3525,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,9,2,0,3,4,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3526,1049,107,1,0.7143,0.2857,4.5873,5194.4127,3,0.3758,4.7893,9,2,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3528,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,2,0,3,5,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3541,1049,101,1,0.7143,0.2857,4.5873,5194.4127,1,0.3567,4.7353,9,6,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3539,1049,108,0,0.7143,0.2857,4.5873,5194.4127,4,0.3287,4.6322,9,6,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3540,1049,104,0,0.7143,0.2857,4.5873,5194.4127,2,0.3437,4.8056,8,6,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3537,1049,102,0,0.7143,0.2857,4.5873,5194.4127,3,0.3245,4.6546,8,6,0,3,6,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1049_3538,1049,105,0,0.7143,0.2857,4.5873,5194.4127,2,0.3338,4.6718,8,6,0,3,3,0.6947590833951783,0.30524091660482167,0.3201439632705195,0.3516,0.0475
act_1050_3630,1050,101,0,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,3,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3631,1050,102,0,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,3,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3632,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,3,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3633,1050,106,0,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,9,3,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3635,1050,108,1,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,3,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3634,1050,103,1,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,8,3,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3596,1050,101,0,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,2,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3597,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,9,2,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3600,1050,106,0,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,9,2,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3601,1050,104,1,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3598,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,2,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3599,1050,102,1,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,2,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3595,1050,108,1,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,8,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3647,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,9,6,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3642,1050,108,0,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,6,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3643,1050,106,1,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,9,6,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3645,1050,104,1,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,9,6,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3644,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,6,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3646,1050,102,1,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,6,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3621,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,3,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3618,1050,102,0,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,3,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3620,1050,101,1,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,3,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3619,1050,106,0,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,9,3,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3617,1050,107,1,0.6533,0.3467,4.8,5843.1733,3,0.3758,4.7893,9,3,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3615,1050,104,1,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3614,1050,102,0,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3611,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,9,2,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3612,1050,108,0,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,2,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3616,1050,101,1,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,8,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3613,1050,107,0,0.6533,0.3467,4.8,5843.1733,3,0.3758,4.7893,8,2,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3659,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,9,7,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3660,1050,101,0,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,7,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3662,1050,108,0,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,7,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3661,1050,104,0,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,8,7,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3604,1050,102,1,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,9,4,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3606,1050,108,1,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,4,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3603,1050,106,1,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,8,4,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3605,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,8,4,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3602,1050,104,0,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,8,4,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3641,1050,105,1,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3640,1050,101,0,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3639,1050,107,1,0.6533,0.3467,4.8,5843.1733,3,0.3758,4.7893,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3638,1050,106,0,0.6533,0.3467,4.8,5843.1733,2,0.3516,4.8132,9,2,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3636,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,8,2,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3637,1050,108,0,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,8,2,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3658,1050,105,0,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,7,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3657,1050,104,0,0.6533,0.3467,4.8,5843.1733,2,0.3437,4.8056,9,7,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3655,1050,101,0,0.6533,0.3467,4.8,5843.1733,1,0.3567,4.7353,9,7,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3656,1050,108,1,0.6533,0.3467,4.8,5843.1733,4,0.3287,4.6322,9,7,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3654,1050,107,1,0.6533,0.3467,4.8,5843.1733,3,0.3758,4.7893,8,7,0,3,5,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3653,1050,102,0,0.6533,0.3467,4.8,5843.1733,3,0.3245,4.6546,8,7,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3652,1050,103,0,0.6533,0.3467,4.8,5843.1733,1,0.3628,4.7655,8,7,0,3,4,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3608,1050,107,0,0.6533,0.3467,4.8,5843.1733,3,0.3758,4.7893,9,3,0,3,3,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
act_1050_3610,1050,105,1,0.6533,0.3467,4.8,5843.1733,2,0.3338,4.6718,9,3,0,3,6,0.6815047427272952,0.3184952572727048,0.3429697992766432,0.3415,0.0333
